country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","06-04-2025 22:00:00",28.636429,77.201067,CO,8,38,20
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","06-04-2025 22:00:00",28.60909,77.0325413,PM2.5,55,264,139
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","06-04-2025 22:00:00",28.60909,77.0325413,NO2,44,48,46
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","06-04-2025 22:00:00",28.60909,77.0325413,SO2,2,15,11
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","06-04-2025 22:00:00",28.570173,76.933762,PM2.5,27,348,134
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","06-04-2025 22:00:00",28.570173,76.933762,PM10,63,274,150
India,Delhi,Delhi,"ITO, Delhi - CPCB","06-04-2025 22:00:00",28.628624,77.241060,PM10,67,199,129
India,Delhi,Delhi,"ITO, Delhi - CPCB","06-04-2025 22:00:00",28.628624,77.241060,NH3,6,14,9
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","06-04-2025 22:00:00",28.732820,77.170633,OZONE,2,241,98
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-04-2025 22:00:00",28.580280,77.233829,NO2,97,221,161
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","06-04-2025 22:00:00",22.06631475,83.33820077,SO2,6,11,7
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","06-04-2025 22:00:00",22.06631475,83.33820077,CO,18,52,23
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","06-04-2025 22:00:00",22.06631475,83.33820077,OZONE,4,106,67
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","06-04-2025 22:00:00",28.656756,77.227234,PM10,15,276,162
India,Delhi,Delhi,"DTU, Delhi - CPCB","06-04-2025 22:00:00",28.7500499,77.1112615,PM2.5,29,304,116
India,Delhi,Delhi,"DTU, Delhi - CPCB","06-04-2025 22:00:00",28.7500499,77.1112615,PM10,83,453,224
India,Delhi,Delhi,"Alipur, Delhi - DPCC","06-04-2025 22:00:00",28.815329,77.153010,CO,2,58,15
India,Delhi,Delhi,"Alipur, Delhi - DPCC","06-04-2025 22:00:00",28.815329,77.153010,OZONE,1,12,9
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","06-04-2025 22:00:00",28.6811736,77.3025234,NH3,10,15,12
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","06-04-2025 22:00:00",28.5627763,77.1180053,OZONE,5,141,65
India,Delhi,Delhi,"Bawana, Delhi - DPCC","06-04-2025 22:00:00",28.776200,77.051074,CO,15,109,40
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","06-04-2025 22:00:00",28.6514781,77.1473105,NH3,4,8,6
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","06-04-2025 22:00:00",28.5504249,77.2159377,NH3,8,23,15
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","06-04-2025 22:00:00",28.5504249,77.2159377,SO2,24,80,48
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","06-04-2025 22:00:00",28.710508,77.249485,PM10,69,443,178
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","06-04-2025 22:00:00",28.531346,77.190156,PM2.5,50,248,128
India,Delhi,Delhi,"Pusa, Delhi - DPCC","06-04-2025 22:00:00",28.639652,77.146275,SO2,14,60,28
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","06-04-2025 22:00:00",28.563262,77.186937,PM2.5,57,375,224
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","06-04-2025 22:00:00",28.563262,77.186937,NH3,4,6,5
India,Delhi,Delhi,"Rohini, Delhi - DPCC","06-04-2025 22:00:00",28.732528,77.119920,PM10,86,500,282
India,Delhi,Delhi,"Rohini, Delhi - DPCC","06-04-2025 22:00:00",28.732528,77.119920,NO2,1,137,58
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","06-04-2025 22:00:00",28.699793,77.165453,OZONE,5,303,120
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","06-04-2025 22:00:00",23.107969,72.574648,NO2,32,104,55
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","06-04-2025 22:00:00",23.107969,72.574648,NH3,3,9,4
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","06-04-2025 22:00:00",23.107969,72.574648,SO2,9,42,20
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","06-04-2025 22:00:00",23.020509,72.579261,NO2,8,106,27
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","06-04-2025 22:00:00",23.016834,72.625775,PM2.5,21,309,99
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","06-04-2025 22:00:00",23.016834,72.625775,PM10,27,241,97
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","06-04-2025 22:00:00",23.016834,72.625775,OZONE,2,92,40
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","06-04-2025 22:00:00",28.567890,77.250515,NH3,5,7,6
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","06-04-2025 22:00:00",28.567890,77.250515,SO2,11,42,25
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","06-04-2025 22:00:00",28.6573814,77.1585447,PM10,88,335,174
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","06-04-2025 22:00:00",28.531346,77.190156,NH3,8,12,10
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","06-04-2025 22:00:00",28.672342,77.315260,CO,30,108,53
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","06-04-2025 22:00:00",28.672342,77.315260,OZONE,3,238,100
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","06-04-2025 22:00:00",28.623763,77.287209,PM2.5,32,329,137
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","06-04-2025 22:00:00",28.623763,77.287209,NH3,35,62,50
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","06-04-2025 22:00:00",28.674045,77.131023,NO2,35,98,65
India,Delhi,Delhi,"Rohini, Delhi - DPCC","06-04-2025 22:00:00",28.732528,77.119920,NH3,8,19,12
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","06-04-2025 22:00:00",28.6514781,77.1473105,PM10,124,492,214
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","06-04-2025 22:00:00",23.002657,72.591912,PM2.5,8,175,52
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","06-04-2025 22:00:00",23.002657,72.591912,PM10,46,423,144
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","06-04-2025 22:00:00",28.3153,76.9143,OZONE,4,158,110
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","06-04-2025 22:00:00",34.066206,74.819820,NO2,21,21,21
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","06-04-2025 22:00:00",34.066206,74.819820,SO2,3,6,3
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","06-04-2025 22:00:00",23.80569,86.44268,PM10,103,283,167
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","06-04-2025 22:00:00",23.80569,86.44268,NO2,127,129,127
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","06-04-2025 22:00:00",23.80569,86.44268,SO2,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","06-04-2025 22:00:00",16.172806,75.659694,PM10,45,46,46
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","06-04-2025 22:00:00",16.172806,75.659694,CO,11,37,25
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","06-04-2025 22:00:00",15.888653,74.541751,PM2.5,23,40,27
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","06-04-2025 22:00:00",15.888653,74.541751,SO2,14,15,15
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","06-04-2025 22:00:00",12.9135218,77.5950804,CO,26,36,35
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","06-04-2025 22:00:00",12.9135218,77.5950804,OZONE,29,30,30
India,Gujarat,Surat,"Science Center, Surat - SMC","06-04-2025 22:00:00",21.170046,72.795405,PM10,NA,NA,NA
India,Gujarat,Surat,"Science Center, Surat - SMC","06-04-2025 22:00:00",21.170046,72.795405,CO,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","06-04-2025 22:00:00",20.362421,72.918013,PM2.5,42,233,122
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","06-04-2025 22:00:00",20.362421,72.918013,SO2,36,38,37
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","06-04-2025 22:00:00",20.362421,72.918013,OZONE,2,2,2
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","06-04-2025 22:00:00",22.969611,72.643500,PM10,43,260,92
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","06-04-2025 22:00:00",12.9756843,77.5660749,CO,48,82,59
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","06-04-2025 22:00:00",13.029152,77.585901,PM2.5,23,61,40
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","06-04-2025 22:00:00",12.938539,77.590100,NO2,11,31,18
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","06-04-2025 22:00:00",12.938539,77.590100,NH3,2,2,2
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","06-04-2025 22:00:00",12.938539,77.590100,OZONE,17,218,178
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","06-04-2025 22:00:00",23.163798,72.677768,PM2.5,50,379,116
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","06-04-2025 22:00:00",23.163798,72.677768,OZONE,2,54,30
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","06-04-2025 22:00:00",23.243639,72.68994,CO,2,105,55
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","06-04-2025 22:00:00",23.221714,72.654328,NO2,23,25,24
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","06-04-2025 22:00:00",23.076793,72.627874,CO,10,107,39
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","06-04-2025 22:00:00",23.043070,72.562968,PM10,50,126,76
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","06-04-2025 22:00:00",13.003872,77.664217,NO2,20,23,22
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","06-04-2025 22:00:00",13.003872,77.664217,CO,18,62,38
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","06-04-2025 22:00:00",23.041137,72.456691,SO2,1,2,1
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","06-04-2025 22:00:00",22.969611,72.643500,CO,53,107,63
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","06-04-2025 22:00:00",13.0270199,77.494094,NO2,16,23,20
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","06-04-2025 22:00:00",13.0270199,77.494094,NH3,4,5,5
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","06-04-2025 22:00:00",13.0270199,77.494094,SO2,4,16,8
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","06-04-2025 22:00:00",13.0270199,77.494094,CO,23,70,44
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","06-04-2025 22:00:00",12.990328,77.5431385,SO2,6,9,7
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","06-04-2025 22:00:00",12.990328,77.5431385,CO,26,40,33
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","06-04-2025 22:00:00",13.0246342,77.5080115,PM2.5,36,46,42
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","06-04-2025 22:00:00",11.55358,76.55521,NH3,2,2,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","06-04-2025 22:00:00",11.55358,76.55521,CO,18,120,22
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","06-04-2025 22:00:00",11.55358,76.55521,OZONE,13,26,16
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","06-04-2025 22:00:00",13.328028,75.797056,PM2.5,NA,NA,NA
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","06-04-2025 22:00:00",15.411456,75.638133,NO2,4,24,14
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","06-04-2025 22:00:00",15.411456,75.638133,OZONE,18,71,56
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","06-04-2025 22:00:00",14.791800,75.389600,PM2.5,NA,NA,NA
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","06-04-2025 22:00:00",14.475800,75.905200,OZONE,19,20,19
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","06-04-2025 22:00:00",15.459706,75.008381,NO2,20,20,20
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","06-04-2025 22:00:00",12.917348,77.622813,CO,5,32,13
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","06-04-2025 22:00:00",12.917348,77.622813,OZONE,4,85,37
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","06-04-2025 22:00:00",13.328028,75.797056,OZONE,12,42,15
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","06-04-2025 22:00:00",13.328028,75.797056,NO2,NA,NA,NA
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","06-04-2025 22:00:00",14.791800,75.389600,NH3,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","06-04-2025 22:00:00",15.459706,75.008381,SO2,2,5,3
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","06-04-2025 22:00:00",13.940000,75.555917,SO2,2,8,4
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","06-04-2025 22:00:00",13.940000,75.555917,OZONE,9,59,47
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","06-04-2025 22:00:00",13.377516,77.099072,NO2,18,19,18
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","06-04-2025 22:00:00",16.7602,77.1428,NH3,3,4,4
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","06-04-2025 22:00:00",16.7602,77.1428,SO2,13,19,15
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","06-04-2025 22:00:00",11.875000,75.373200,OZONE,26,32,28
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","06-04-2025 22:00:00",8.8787,76.6073,SO2,1,3,2
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","06-04-2025 22:00:00",8.5149093,76.9435879,PM2.5,8,78,29
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","06-04-2025 22:00:00",10.073232,76.302765,CO,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","06-04-2025 22:00:00",11.875000,75.373200,PM2.5,50,55,53
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","06-04-2025 22:00:00",11.875000,75.373200,PM10,59,66,63
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","06-04-2025 22:00:00",11.875000,75.373200,NO2,15,17,16
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","06-04-2025 22:00:00",17.321993,76.822628,PM2.5,35,92,61
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","06-04-2025 22:00:00",17.321993,76.822628,PM10,42,107,72
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","06-04-2025 22:00:00",17.321993,76.822628,CO,24,44,26
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","06-04-2025 22:00:00",17.321993,76.822628,OZONE,23,70,59
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","06-04-2025 22:00:00",17.336318,76.847397,SO2,3,7,4
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","06-04-2025 22:00:00",15.347630,76.181767,SO2,10,28,18
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","06-04-2025 22:00:00",12.889250,74.853000,SO2,6,7,6
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","06-04-2025 22:00:00",12.21041,76.37376,NO2,10,32,21
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","06-04-2025 22:00:00",23.210494,77.425409,PM2.5,15,170,63
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","06-04-2025 22:00:00",23.210494,77.425409,NO2,13,109,45
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","06-04-2025 22:00:00",10.532400,76.215900,PM2.5,46,51,49
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","06-04-2025 22:00:00",12.21041,76.37376,SO2,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","06-04-2025 22:00:00",23.210494,77.425409,SO2,5,14,9
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","06-04-2025 22:00:00",23.233584,77.400574,CO,34,59,45
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","06-04-2025 22:00:00",23.81748678,79.446246,SO2,18,23,20
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","06-04-2025 22:00:00",23.81748678,79.446246,CO,19,25,22
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","06-04-2025 22:00:00",22.9682591,76.064118,NH3,5,10,7
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","06-04-2025 22:00:00",26.203442,78.193251,PM10,74,269,150
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","06-04-2025 22:00:00",26.203442,78.193251,NO2,7,88,28
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","06-04-2025 22:00:00",23.163174,79.973061,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","06-04-2025 22:00:00",23.163174,79.973061,CO,11,50,16
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","06-04-2025 22:00:00",23.142888,79.916147,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","06-04-2025 22:00:00",22.4310,75.5213,NO2,11,140,76
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","06-04-2025 22:00:00",22.4310,75.5213,OZONE,16,80,53
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","06-04-2025 22:00:00",22.6780,75.8559,PM2.5,52,180,94
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","06-04-2025 22:00:00",26.259242,78.216432,NH3,11,16,13
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","06-04-2025 22:00:00",26.259242,78.216432,CO,26,110,57
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","06-04-2025 22:00:00",26.259242,78.216432,OZONE,26,130,82
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","06-04-2025 22:00:00",26.259242,78.216432,PM10,75,382,180
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","06-04-2025 22:00:00",22.9682591,76.064118,PM10,101,279,157
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","06-04-2025 22:00:00",23.142888,79.916147,CO,24,114,59
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","06-04-2025 22:00:00",23.168606,79.932247,CO,4,171,83
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","06-04-2025 22:00:00",23.8640158,78.80289321,PM10,45,124,80
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","06-04-2025 22:00:00",23.8640158,78.80289321,CO,38,50,41
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","06-04-2025 22:00:00",24.58434363,80.8549414,PM10,54,57,55
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","06-04-2025 22:00:00",24.58434363,80.8549414,NO2,12,12,12
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","06-04-2025 22:00:00",24.108970,82.645580,PM10,62,439,178
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","06-04-2025 22:00:00",24.108970,82.645580,NH3,1,9,5
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","06-04-2025 22:00:00",24.108970,82.645580,CO,39,113,48
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","06-04-2025 22:00:00","23.182719 ","75.768218 ",PM10,36,111,68
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","06-04-2025 22:00:00","23.182719 ","75.768218 ",NO2,15,38,25
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","06-04-2025 22:00:00",23.108440,77.511428,NO2,17,124,67
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","06-04-2025 22:00:00",22.624758,75.675238,SO2,10,49,21
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","06-04-2025 22:00:00",23.331731,75.045981,SO2,40,46,42
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","06-04-2025 22:00:00",23.838586,78.759431,SO2,7,24,11
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","06-04-2025 22:00:00",23.108440,77.511428,PM2.5,24,408,129
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","06-04-2025 22:00:00",22.624758,75.675238,OZONE,50,109,86
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","06-04-2025 22:00:00",24.2613009,80.7231783,PM10,16,99,51
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","06-04-2025 22:00:00",23.50016,80.23284,PM2.5,20,233,77
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","06-04-2025 22:00:00",23.218135,79.957770,PM10,40,129,92
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","06-04-2025 22:00:00",23.218135,79.957770,SO2,10,47,25
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","06-04-2025 22:00:00","23.182719 ","75.768218 ",OZONE,46,72,51
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","06-04-2025 22:00:00",19.10122,74.73339,NO2,15,122,55
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","06-04-2025 22:00:00",19.10122,74.73339,NH3,5,9,6
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","06-04-2025 22:00:00",19.10122,74.73339,CO,18,142,58
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","06-04-2025 22:00:00",20.9402359,77.7895248,OZONE,1,83,49
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","06-04-2025 22:00:00",20.939198,77.765701,SO2,1,14,6
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","06-04-2025 22:00:00",19.962900,79.298714,PM2.5,75,302,164
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","06-04-2025 22:00:00",19.962900,79.298714,NO2,21,59,38
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","06-04-2025 22:00:00",19.875620,75.387310,NH3,1,2,2
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","06-04-2025 22:00:00",19.875620,75.387310,CO,16,112,31
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","06-04-2025 22:00:00",19.863756,75.321188,CO,2,74,16
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","06-04-2025 22:00:00",20.9402359,77.7895248,CO,16,49,27
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","06-04-2025 22:00:00",19.9775302,79.2337086,CO,4,16,9
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","06-04-2025 22:00:00",19.0243902,73.0406721,PM2.5,27,96,66
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","06-04-2025 22:00:00",19.786089,72.757971,PM10,76,116,96
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","06-04-2025 22:00:00",18.9767,72.8380,PM10,34,72,51
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","06-04-2025 22:00:00",19.11074,72.86084,NH3,6,8,7
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","06-04-2025 22:00:00",19.11074,72.86084,SO2,1,10,3
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","06-04-2025 22:00:00",19.11074,72.86084,CO,34,101,43
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","06-04-2025 22:00:00",19.11074,72.86084,OZONE,2,138,80
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","06-04-2025 22:00:00",19.0364585,72.8954371,NO2,21,69,38
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","06-04-2025 22:00:00",16.7143745,74.2426398,OZONE,29,127,79
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","06-04-2025 22:00:00",18.39963,76.57452,NO2,18,219,77
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","06-04-2025 22:00:00",18.39963,76.57452,NH3,5,74,25
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","06-04-2025 22:00:00",18.39963,76.57452,OZONE,1,126,72
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","06-04-2025 22:00:00",18.1023399,73.4783687,NH3,7,8,7
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","06-04-2025 22:00:00",18.910000,72.820000,NH3,3,3,3
